DevID	 CerebusTime	 Roll	 Pitch	 Yaw	 xAcc	 yAcc	 zAcc	 xGyro	 yGyro	 zGyro	 xMagn	 yMagn	 zMagn
1	 60.998967	 22.142395	 62.286859	 66.163566	 1.721469	 -6.649677	 6.817578	 -0.159766	 0.006763	 -0.167055	 0.391846	 0.263672	 -0.336182
2	 60.998967	 1.396569	 1.918618	 -7.988768	 1.790692	 9.677788	 1.114733	 0.138643	 0.092813	 0.096950	 -0.478271	 -0.187500	 -0.006104
1	 61.001967	 21.972255	 62.258918	 65.921873	 1.745132	 -6.126548	 6.861088	 -0.158452	 0.030601	 -0.208988	 0.385010	 0.270020	 -0.329834
2	 61.008967	 1.415925	 1.868475	 -7.916053	 1.767987	 9.562289	 1.170393	 0.069576	 0.121138	 0.129720	 -0.480469	 -0.185303	 -0.001465
1	 61.008967	 21.776955	 62.229238	 65.629931	 1.781798	 -5.614479	 6.928997	 -0.187651	 0.052479	 -0.248293	 0.387207	 0.270020	 -0.327637
2	 61.018967	 1.415513	 1.811977	 -7.838122	 1.798904	 9.380711	 1.301630	 0.032095	 0.140278	 0.147513	 -0.478271	 -0.187500	 -0.015137
1	 61.018967	 21.536419	 62.209451	 65.281825	 1.829257	 -5.297018	 6.973643	 -0.244183	 0.079129	 -0.272726	 0.386963	 0.274414	 -0.327637
2	 61.028967	 1.420536	 1.750589	 -7.749718	 1.939541	 9.271577	 1.251573	 0.047472	 0.156657	 0.158509	 -0.478271	 -0.183350	 -0.012939
1	 61.028967	 21.232153	 62.208012	 64.850930	 1.905979	 -5.320856	 6.951654	 -0.321517	 0.109861	 -0.281601	 0.387207	 0.272217	 -0.327637
2	 61.038967	 1.444408	 1.687035	 -7.642416	 1.849127	 9.170007	 1.303449	 0.094383	 0.179675	 0.168138	 -0.487061	 -0.183350	 -0.008545
1	 61.038967	 20.876301	 62.238259	 64.360469	 1.996408	 -5.503013	 6.955896	 -0.399746	 0.165479	 -0.274373	 0.387207	 0.272217	 -0.327637
2	 61.038967	 1.500648	 1.620871	 -7.514699	 1.775650	 9.012513	 1.310574	 0.169133	 0.210546	 0.175101	 -0.480469	 -0.183350	 -0.010742
1	 61.048967	 20.440326	 62.299078	 63.768429	 1.987219	 -5.728764	 6.922842	 -0.502807	 0.219829	 -0.276547	 0.386963	 0.281006	 -0.323486
2	 61.048967	 1.592818	 1.544779	 -7.357348	 1.606540	 8.850092	 1.279960	 0.255769	 0.249251	 0.201740	 -0.480713	 -0.179199	 -0.020020
1	 61.048967	 19.930348	 62.372787	 63.096651	 1.940517	 -5.769832	 6.848398	 -0.584267	 0.240852	 -0.291191	 0.386719	 0.285400	 -0.325439
2	 61.058967	 1.721145	 1.446444	 -7.173799	 1.458692	 8.818659	 1.216393	 0.341485	 0.280659	 0.250461	 -0.480713	 -0.179199	 -0.017578
1	 61.058967	 19.341870	 62.438994	 62.320472	 1.899915	 -5.657803	 6.804724	 -0.658678	 0.250861	 -0.346843	 0.388916	 0.285400	 -0.319092
2	 61.068967	 1.877049	 1.319258	 -6.955371	 1.418238	 8.913018	 1.032544	 0.414182	 0.322722	 0.317086	 -0.482910	 -0.174805	 -0.013184
1	 61.068967	 18.685759	 62.479981	 61.474421	 1.855438	 -5.370147	 6.700724	 -0.709354	 0.222412	 -0.409515	 0.388916	 0.289551	 -0.310547
2	 61.078967	 2.041424	 1.158652	 -6.711547	 1.330818	 9.246049	 0.907408	 0.444595	 0.369955	 0.390622	 -0.482910	 -0.178955	 -0.010742
1	 61.078967	 17.977577	 62.487339	 60.565388	 1.921882	 -5.128707	 6.547104	 -0.739531	 0.180770	 -0.469128	 0.384277	 0.293945	 -0.312744
2	 61.088967	 2.169421	 0.966257	 -6.441208	 1.240659	 9.472987	 0.777392	 0.384862	 0.433613	 0.466363	 -0.485352	 -0.170654	 -0.015625
1	 61.088967	 17.244906	 62.465716	 59.637064	 2.034478	 -5.027446	 6.410732	 -0.749845	 0.147580	 -0.514969	 0.386475	 0.291748	 -0.314941
2	 61.088967	 2.202037	 0.744730	 -6.156618	 1.022684	 9.743506	 0.728474	 0.199628	 0.501067	 0.535784	 -0.483154	 -0.172852	 -0.017822
1	 61.098967	 16.511712	 62.415119	 58.702698	 2.203811	 -5.124449	 6.329111	 -0.739692	 0.119872	 -0.552499	 0.386230	 0.302734	 -0.308350
2	 61.098967	 2.102406	 0.512420	 -5.865692	 0.879217	 9.904159	 0.821700	 -0.064568	 0.571257	 0.571629	 -0.487549	 -0.172852	 -0.026855
1	 61.102967	 15.810754	 62.338045	 57.796305	 2.421461	 -5.359078	 6.261164	 -0.702512	 0.104826	 -0.589297	 0.381836	 0.304688	 -0.304199
2	 61.108967	 1.894386	 0.273836	 -5.581670	 0.720073	 9.704881	 0.975637	 -0.286118	 0.608479	 0.591535	 -0.491943	 -0.170654	 -0.029297
1	 61.108967	 15.190588	 62.242692	 56.947341	 2.652532	 -5.802540	 6.191625	 -0.628586	 0.124428	 -0.617145	 0.386230	 0.306885	 -0.302002
2	 61.118967	 1.646082	 0.037857	 -5.284354	 0.628237	 8.991128	 0.656770	 -0.360390	 0.645101	 0.597360	 -0.491943	 -0.168701	 -0.031494
1	 61.118967	 14.719356	 62.117337	 56.231422	 2.832989	 -6.324852	 6.226575	 -0.482574	 0.135885	 -0.656005	 0.385986	 0.311279	 -0.302002
2	 61.128967	 1.426080	 -0.198202	 -4.957456	 0.547786	 8.397373	 0.429234	 -0.285644	 0.695844	 0.602970	 -0.487549	 -0.168701	 -0.031494
1	 61.128967	 14.401614	 61.952314	 55.651344	 2.845021	 -6.859848	 6.326280	 -0.324174	 0.123806	 -0.698063	 0.379150	 0.315674	 -0.306152
2	 61.138967	 1.291885	 -0.460961	 -4.574743	 0.411017	 7.751477	 0.289729	 -0.080561	 0.753814	 0.672987	 -0.492432	 -0.157959	 -0.041016
1	 61.138967	 14.275403	 61.726896	 55.251110	 2.739858	 -7.077413	 6.254473	 -0.116152	 0.087975	 -0.771834	 0.381348	 0.317871	 -0.302002
2	 61.138967	 0.000000	 -0.000000	 0.000000	 0.153276	 7.086217	 0.070188	 0.193058	 0.860449	 0.763656	 -0.485596	 -0.164307	 -0.040771
1	 61.148967	 14.338555	 61.408992	 55.031038	 2.427238	 -6.580942	 6.306372	 0.110541	 -0.001368	 -0.881428	 0.372559	 0.315674	 -0.306152
2	 61.148967	 0.064205	 -0.326444	 0.551933	 -0.166619	 6.736829	 0.024956	 0.415610	 0.973297	 0.837490	 -0.501221	 -0.156006	 -0.043213
1	 61.148967	 14.478723	 60.979783	 54.914532	 2.180849	 -5.590321	 6.229241	 0.253679	 -0.181549	 -0.999569	 0.368408	 0.313477	 -0.306152
2	 61.158967	 0.141462	 -0.657644	 1.166698	 -0.075897	 6.983499	 0.067439	 0.483330	 1.096577	 0.858508	 -0.496826	 -0.153809	 -0.052490
1	 61.158967	 14.622347	 60.436748	 54.842529	 2.180596	 -4.791107	 6.123705	 0.329780	 -0.390711	 -1.113567	 0.368164	 0.317871	 -0.306152
2	 61.168967	 0.168676	 -0.959703	 1.829211	 0.530772	 7.732499	 0.543244	 0.412796	 1.219212	 0.816910	 -0.497070	 -0.149658	 -0.061768
1	 61.168967	 14.770740	 59.826941	 54.784319	 2.552657	 -4.290238	 6.152775	 0.376711	 -0.498924	 -1.198778	 0.365723	 0.324219	 -0.308350
2	 61.178967	 0.070271	 -1.223365	 2.486493	 1.250361	 8.511804	 0.894582	 0.163233	 1.287287	 0.741753	 -0.497070	 -0.149658	 -0.063965
1	 61.178967	 14.966801	 59.215193	 54.753401	 2.824040	 -4.414309	 6.131027	 0.419831	 -0.464050	 -1.217407	 0.361328	 0.326660	 -0.319092
2	 61.188967	 -0.177692	 -1.449628	 3.110193	 1.563384	 9.047606	 1.223023	 -0.156331	 1.294944	 0.673540	 -0.501709	 -0.145508	 -0.070801
1	 61.188967	 15.177222	 58.606870	 54.745483	 2.816265	 -5.032954	 5.879975	 0.443012	 -0.471676	 -1.196511	 0.357178	 0.322266	 -0.314697
2	 61.188967	 -0.534299	 -1.645878	 3.680162	 1.516751	 8.840226	 1.350869	 -0.401025	 1.256260	 0.605242	 -0.503906	 -0.141357	 -0.080078
1	 61.198967	 15.352330	 58.001254	 54.749831	 2.691542	 -5.827383	 5.491432	 0.427682	 -0.538478	 -1.130162	 0.350098	 0.330811	 -0.314697
2	 61.198967	 -0.922670	 -1.824266	 4.211180	 1.114150	 8.109419	 1.447432	 -0.487183	 1.188804	 0.570062	 -0.506104	 -0.143555	 -0.082275
1	 61.198967	 15.492497	 57.407012	 54.753991	 2.668140	 -6.557389	 5.267069	 0.406720	 -0.582450	 -1.069313	 0.347900	 0.335205	 -0.327637
2	 61.208967	 -1.271068	 -2.004038	 4.703229	 0.610225	 7.467449	 1.493545	 -0.423580	 1.093196	 0.559985	 -0.506348	 -0.139160	 -0.091553
1	 61.208967	 15.612591	 56.821927	 54.745763	 2.638513	 -6.870904	 5.239228	 0.384018	 -0.582734	 -1.046124	 0.343506	 0.330811	 -0.323242
2	 61.218967	 -1.524663	 -2.186096	 5.174407	 0.193144	 6.942409	 1.453663	 -0.242729	 0.995749	 0.561510	 -0.502197	 -0.137207	 -0.100586
1	 61.218967	 15.689026	 56.212986	 54.697721	 2.607340	 -6.801055	 5.191353	 0.351680	 -0.631413	 -1.087965	 0.339111	 0.333008	 -0.329834
2	 61.228967	 -1.682776	 -2.371065	 5.639296	 0.079442	 6.615245	 1.365021	 -0.048092	 0.934132	 0.556262	 -0.508545	 -0.137207	 -0.103027
1	 61.228967	 15.681072	 55.554436	 54.571613	 2.737338	 -6.416334	 5.311004	 0.279526	 -0.722168	 -1.173061	 0.325684	 0.339600	 -0.336182
2	 61.238967	 -1.774863	 -2.529245	 6.108669	 0.516378	 6.821889	 1.383630	 0.089830	 0.913888	 0.505626	 -0.510742	 -0.137207	 -0.109863
1	 61.238967	 15.598915	 54.864323	 54.361089	 3.085843	 -5.821109	 5.730924	 0.199014	 -0.771385	 -1.253645	 0.327881	 0.339600	 -0.338379
2	 61.238967	 -1.863674	 -2.652962	 6.582638	 1.447276	 7.324544	 1.543330	 0.103805	 0.934865	 0.431153	 -0.509033	 -0.128906	 -0.121338
1	 61.248967	 15.457637	 54.168266	 54.063202	 3.511374	 -5.192228	 6.361076	 0.100662	 -0.750849	 -1.318660	 0.316895	 0.339600	 -0.340332
2	 61.248967	 -1.992181	 -2.733421	 7.051220	 2.337843	 8.065963	 1.775581	 0.020533	 0.956464	 0.350863	 -0.502441	 -0.130859	 -0.123535
1	 61.258967	 15.257945	 53.507897	 53.671987	 3.796497	 -4.854039	 6.891361	 -0.022770	 -0.675877	 -1.329087	 0.309814	 0.350342	 -0.342529
2	 61.258967	 -2.187550	 -2.781475	 7.496296	 2.797990	 8.732979	 2.132418	 -0.126353	 0.956875	 0.276780	 -0.515381	 -0.131104	 -0.125732
1	 61.258967	 14.986489	 52.891441	 53.172708	 3.918667	 -4.699746	 7.042166	 -0.179881	 -0.581561	 -1.332120	 0.307617	 0.352539	 -0.340332
2	 61.268967	 -2.422102	 -2.800158	 7.904985	 2.573196	 8.996019	 2.394713	 -0.228776	 0.913032	 0.215589	 -0.513184	 -0.135254	 -0.137207
1	 61.268967	 14.618233	 52.311997	 52.551874	 3.772854	 -4.857011	 6.812359	 -0.356313	 -0.528943	 -1.332167	 0.303223	 0.356934	 -0.344727
2	 61.278967	 -2.663588	 -2.812337	 8.271017	 1.962795	 8.850184	 2.391857	 -0.267129	 0.836083	 0.184107	 -0.515381	 -0.128906	 -0.139648
1	 61.278967	 14.152721	 51.741201	 51.842313	 3.558711	 -5.287582	 6.416467	 -0.507349	 -0.550273	 -1.324794	 0.300781	 0.365479	 -0.342529
2	 61.288967	 -2.853426	 -2.826986	 8.611278	 1.289082	 8.397070	 2.145679	 -0.179425	 0.755547	 0.185042	 -0.517822	 -0.124756	 -0.148682
1	 61.288967	 13.582955	 51.161277	 51.039085	 3.439871	 -5.672230	 6.197957	 -0.657964	 -0.606626	 -1.342554	 0.289795	 0.365479	 -0.342529
2	 61.288967	 -2.926939	 -2.857069	 8.953259	 0.731155	 8.045971	 1.729592	 0.059010	 0.695031	 0.204332	 -0.522217	 -0.122559	 -0.153320
1	 61.298967	 12.930039	 50.546931	 50.157099	 3.503716	 -5.934221	 5.955294	 -0.785531	 -0.675396	 -1.398546	 0.280518	 0.374268	 -0.344727
2	 61.298967	 -2.894293	 -2.895095	 9.310778	 0.435207	 7.894556	 1.614155	 0.282934	 0.666166	 0.226125	 -0.517822	 -0.129150	 -0.157715
1	 61.308967	 12.238967	 49.877967	 49.230474	 3.644559	 -6.031482	 5.787722	 -0.853024	 -0.751331	 -1.493197	 0.278076	 0.382813	 -0.340332
2	 61.308967	 -2.799666	 -2.934643	 9.666785	 0.466424	 8.081148	 1.638482	 0.409652	 0.633065	 0.216599	 -0.522217	 -0.124756	 -0.157959
1	 61.308967	 11.559300	 49.138276	 48.308383	 3.953513	 -5.940813	 5.585389	 -0.856122	 -0.829142	 -1.600652	 0.267090	 0.387207	 -0.342529
2	 61.318967	 -2.711278	 -2.945878	 9.999925	 1.102624	 8.485624	 1.693832	 0.382522	 0.600406	 0.156452	 -0.521973	 -0.129150	 -0.169189
1	 61.318967	 10.920642	 48.358235	 47.416975	 4.466773	 -5.890255	 5.668431	 -0.829572	 -0.862469	 -1.665392	 0.256104	 0.389404	 -0.340332
2	 61.328967	 -2.691731	 -2.930046	 10.301042	 2.009568	 9.025064	 1.812329	 0.225037	 0.585165	 0.085565	 -0.526367	 -0.131348	 -0.173584
1	 61.328967	 10.352829	 47.567601	 46.577091	 4.951314	 -6.018820	 5.663239	 -0.783394	 -0.828122	 -1.689511	 0.249023	 0.400146	 -0.342529
2	 61.338967	 -2.777101	 -2.884162	 10.561537	 2.679355	 9.507078	 1.903019	 -0.014040	 0.568294	 0.024062	 -0.528809	 -0.122803	 -0.180664
1	 61.338967	 9.844240	 46.800876	 45.767420	 5.324470	 -6.171571	 5.868590	 -0.762997	 -0.748785	 -1.677548	 0.244385	 0.406738	 -0.342529
2	 61.338967	 -2.974752	 -2.827424	 10.771555	 2.953298	 9.966435	 2.069255	 -0.271708	 0.532799	 -0.015857	 -0.528809	 -0.122803	 -0.180664
1	 61.348967	 9.352869	 46.062733	 44.964412	 5.436204	 -6.439464	 5.942858	 -0.794658	 -0.688079	 -1.635566	 0.229004	 0.410889	 -0.342529
2	 61.348967	 -3.223257	 -2.760767	 10.935483	 2.690915	 9.968826	 2.064678	 -0.404724	 0.470210	 -0.040997	 -0.532959	 -0.125000	 -0.185059
1	 61.358967	 8.848632	 45.351164	 44.153151	 5.224802	 -6.723860	 5.818520	 -0.847643	 -0.669080	 -1.582630	 0.226563	 0.419678	 -0.338135
2	 61.358967	 -3.451787	 -2.702374	 11.074077	 2.124778	 9.450639	 1.879604	 -0.378648	 0.409465	 -0.041733	 -0.531006	 -0.125000	 -0.191895
1	 61.358967	 8.334073	 44.630269	 43.367843	 4.929356	 -6.869241	 5.661581	 -0.862227	 -0.727185	 -1.540127	 0.222168	 0.419678	 -0.335938
2	 61.368967	 -3.587987	 -2.650437	 11.203284	 1.529090	 8.747584	 1.897619	 -0.198800	 0.339324	 -0.029982	 -0.528809	 -0.125000	 -0.194336
1	 61.368967	 7.835443	 43.874144	 42.638472	 4.740214	 -6.937763	 5.433897	 -0.815057	 -0.829613	 -1.538838	 0.208496	 0.432617	 -0.335938
2	 61.378967	 -3.575624	 -2.619264	 11.347512	 1.160328	 8.075186	 1.796168	 0.112583	 0.286811	 0.000611	 -0.537354	 -0.127197	 -0.203369
1	 61.378967	 7.380725	 43.059282	 41.988174	 4.686678	 -6.843770	 5.262279	 -0.726146	 -0.938632	 -1.575587	 0.199707	 0.432617	 -0.340088
2	 61.388967	 -3.410502	 -2.595590	 11.519764	 1.073295	 7.997363	 1.775951	 0.437792	 0.258601	 0.024157	 -0.541748	 -0.125244	 -0.200928
1	 61.388967	 6.979021	 42.196352	 41.398716	 4.776100	 -6.595184	 5.305445	 -0.645223	 -1.004346	 -1.638116	 0.195068	 0.441162	 -0.340088
2	 61.388967	 -3.154861	 -2.575994	 11.706995	 1.197356	 8.550894	 1.669264	 0.631840	 0.242683	 0.022485	 -0.537109	 -0.133545	 -0.203125
1	 61.398967	 6.655241	 41.283504	 40.887777	 5.095091	 -6.214191	 5.241509	 -0.535366	 -1.043726	 -1.709527	 0.188477	 0.447754	 -0.333740
2	 61.398967	 -2.912312	 -2.546169	 11.880706	 1.551205	 9.543575	 1.492713	 0.595677	 0.224673	 0.004061	 -0.541504	 -0.131592	 -0.205322
1	 61.408967	 6.423613	 40.334481	 40.456015	 5.543736	 -5.878162	 5.102546	 -0.401009	 -1.058609	 -1.780326	 0.166504	 0.445313	 -0.333740
2	 61.408967	 -2.756984	 -2.502000	 12.006616	 1.904295	 10.361509	 1.391721	 0.391391	 0.183006	 -0.047262	 -0.545898	 -0.131592	 -0.212158
1	 61.408967	 6.269898	 39.363388	 40.104722	 6.151591	 -5.714196	 4.895747	 -0.277282	 -1.067471	 -1.805136	 0.161865	 0.451904	 -0.337891
2	 61.418967	 -2.731639	 -2.430109	 12.070427	 2.142795	 10.705417	 1.244975	 0.088862	 0.135206	 -0.109919	 -0.547852	 -0.133789	 -0.214355
1	 61.418967	 6.150722	 38.400594	 39.799615	 6.739762	 -5.729637	 4.727007	 -0.218106	 -1.067617	 -1.780761	 0.155029	 0.456299	 -0.342285
2	 61.428967	 -2.832505	 -2.340178	 12.069400	 2.150594	 10.684201	 1.278898	 -0.204144	 0.081253	 -0.171394	 -0.547607	 -0.137939	 -0.212158
1	 61.428967	 6.017598	 37.456742	 39.497473	 7.296473	 -5.885107	 4.582458	 -0.243921	 -1.067246	 -1.723945	 0.141846	 0.460449	 -0.337891
2	 61.438967	 -3.035006	 -2.224956	 12.024147	 2.157165	 10.357669	 1.486897	 -0.437989	 0.053730	 -0.223864	 -0.554199	 -0.135986	 -0.221191
1	 61.438967	 5.828169	 36.538918	 39.153747	 7.633149	 -5.976741	 4.797088	 -0.344071	 -1.080366	 -1.661489	 0.130615	 0.464844	 -0.340088
2	 61.438967	 -3.277074	 -2.081634	 11.970676	 2.428648	 9.839900	 1.710671	 -0.519919	 0.072397	 -0.291420	 -0.554199	 -0.140137	 -0.225586
1	 61.448967	 5.559625	 35.645849	 38.733449	 7.730427	 -5.965798	 5.139574	 -0.510587	 -1.080330	 -1.604458	 0.121582	 0.473633	 -0.337891
2	 61.448967	 -3.481661	 -1.913422	 11.924647	 2.605538	 9.349259	 1.641983	 -0.440280	 0.076507	 -0.333135	 -0.560547	 -0.142334	 -0.223389
1	 61.458967	 5.244324	 34.792556	 38.222994	 7.499609	 -5.783059	 5.369549	 -0.681101	 -1.000397	 -1.584212	 0.110596	 0.475586	 -0.337891
2	 61.458967	 -3.599390	 -1.737868	 11.900105	 2.763899	 9.084263	 1.639749	 -0.248620	 0.081246	 -0.355078	 -0.558350	 -0.142334	 -0.230225
1	 61.458967	 4.947330	 33.950419	 37.688953	 7.105373	 -5.490809	 5.362887	 -0.725353	 -0.929415	 -1.603474	 0.101807	 0.477783	 -0.331299
2	 61.468967	 -3.609547	 -1.561277	 11.906407	 2.627379	 9.085691	 1.477937	 -0.014520	 0.085277	 -0.343011	 -0.558105	 -0.148926	 -0.236816
1	 61.468967	 4.685518	 33.107847	 37.172932	 6.852718	 -5.189246	 5.277946	 -0.700972	 -0.902421	 -1.624582	 0.094971	 0.484131	 -0.329102
2	 61.478967	 -3.533152	 -1.396723	 11.943447	 2.366025	 9.296708	 1.293722	 0.180330	 0.099436	 -0.321226	 -0.562256	 -0.153076	 -0.234375
1	 61.478967	 4.457438	 32.258647	 36.670646	 6.768689	 -5.049891	 4.979976	 -0.681424	 -0.875932	 -1.651067	 0.086182	 0.486328	 -0.329102
2	 61.488967	 -3.413219	 -1.229456	 11.997914	 2.085596	 9.643383	 1.198849	 0.275814	 0.109551	 -0.313887	 -0.566406	 -0.155273	 -0.239014
1	 61.488967	 4.257627	 31.398942	 36.178145	 6.842346	 -4.977589	 4.797622	 -0.667002	 -0.863588	 -1.689241	 0.068604	 0.490723	 -0.324951
2	 61.488967	 -3.293734	 -1.056497	 12.052164	 1.850737	 9.930024	 1.297646	 0.276846	 0.113890	 -0.335200	 -0.568359	 -0.163818	 -0.236328
2	 61.498967	 -3.211611	 -0.862425	 12.105915	 1.859678	 10.142454	 1.325921	 0.198177	 0.137133	 -0.367063	 -0.572754	 -0.161621	 -0.243164
1	 61.498967	 3.858878	 29.609743	 35.175583	 7.306417	 -5.163027	 4.771408	 -0.703570	 -0.906984	 -1.739549	 0.046387	 0.499268	 -0.324707
2	 61.508967	 -3.200987	 -0.653373	 12.154294	 2.199405	 10.387223	 1.533568	 0.052747	 0.171609	 -0.404389	 -0.574463	 -0.170166	 -0.240723
1	 61.508967	 3.649164	 28.708591	 34.637517	 7.850402	 -5.289156	 4.898504	 -0.787795	 -0.899977	 -1.769399	 0.032959	 0.501221	 -0.322510
2	 61.518967	 -3.272171	 -0.420072	 12.197553	 2.716829	 10.665642	 1.666135	 -0.118565	 0.210264	 -0.440800	 -0.574463	 -0.172363	 -0.249756
1	 61.518967	 3.441580	 27.825869	 34.070684	 8.068717	 -5.393590	 5.032047	 -0.852057	 -0.844961	 -1.758011	 0.024170	 0.505615	 -0.320313
2	 61.528967	 -3.414584	 -0.183430	 12.233568	 3.000546	 10.999288	 1.855618	 -0.264123	 0.237426	 -0.454662	 -0.576172	 -0.180908	 -0.249512
1	 61.528967	 3.252957	 26.964321	 33.500199	 8.032400	 -5.560093	 5.009163	 -0.866244	 -0.792930	 -1.744820	 0.013184	 0.505615	 -0.320313
2	 61.538967	 -3.596862	 0.061602	 12.271134	 3.057329	 11.104300	 1.984571	 -0.346990	 0.262623	 -0.458513	 -0.569824	 -0.178711	 -0.247314
1	 61.538967	 3.090085	 26.103438	 32.961377	 7.851132	 -5.674493	 4.902391	 -0.821860	 -0.790165	 -1.732317	 0.006592	 0.509766	 -0.309570
2	 61.538967	 -3.785359	 0.298244	 12.309210	 2.892100	 10.940687	 2.010692	 -0.356518	 0.267945	 -0.449472	 -0.578369	 -0.183105	 -0.251709
1	 61.548967	 2.960709	 25.236408	 32.482221	 7.740787	 -5.745654	 4.810819	 -0.723493	 -0.817959	 -1.722999	 -0.008789	 0.511963	 -0.307373
2	 61.548967	 -3.927110	 0.528142	 12.353249	 2.547340	 10.597581	 1.870630	 -0.261976	 0.251394	 -0.426686	 -0.576416	 -0.180908	 -0.256348
1	 61.548967	 2.882016	 24.357471	 32.072629	 7.848903	 -5.709927	 4.675016	 -0.597613	 -0.830285	 -1.729513	 -0.017822	 0.513916	 -0.305176
2	 61.558967	 -3.983641	 0.739883	 12.405005	 2.226519	 10.284361	 1.629503	 -0.082837	 0.219498	 -0.401184	 -0.576172	 -0.187256	 -0.258545
1	 61.558967	 2.858318	 23.458866	 31.734669	 8.030464	 -5.679368	 4.481124	 -0.457787	 -0.850915	 -1.761968	 -0.033203	 0.516113	 -0.301025
2	 61.568967	 -3.917877	 0.949427	 12.472170	 1.961515	 10.209772	 1.301543	 0.169127	 0.183800	 -0.389636	 -0.577881	 -0.193604	 -0.251465
1	 61.568967	 2.880692	 22.535503	 31.458904	 8.240622	 -5.831784	 4.225517	 -0.336090	 -0.876527	 -1.794906	 -0.037598	 0.513916	 -0.307373
2	 61.578967	 -3.743764	 1.149187	 12.559963	 1.884223	 10.225257	 1.193066	 0.401161	 0.168067	 -0.378299	 -0.582031	 -0.197998	 -0.262695
1	 61.578967	 2.933304	 21.588295	 31.266869	 8.673027	 -5.918005	 3.842883	 -0.182230	 -0.949743	 -1.797392	 -0.052979	 0.516113	 -0.307373
2	 61.588967	 -3.492872	 1.354215	 12.662501	 1.868284	 10.296131	 1.189194	 0.559511	 0.156154	 -0.380149	 -0.582031	 -0.202148	 -0.253662
1	 61.588967	 2.983375	 20.615124	 31.119567	 9.115718	 -5.810628	 3.849095	 -0.110670	 -1.032836	 -1.791803	 -0.070557	 0.515869	 -0.300781
2	 61.588967	 -3.209316	 1.562218	 12.771225	 2.064273	 10.648766	 1.195645	 0.631151	 0.154806	 -0.396743	 -0.575439	 -0.206543	 -0.262695
1	 61.598967	 3.026336	 19.638907	 30.982170	 9.245758	 -5.600551	 3.805147	 -0.098405	 -1.063385	 -1.780827	 -0.079102	 0.513672	 -0.298584
2	 61.598967	 -2.943273	 1.783052	 12.891137	 2.430369	 10.880148	 1.303528	 0.595770	 0.186413	 -0.409544	 -0.581787	 -0.208496	 -0.258057
1	 61.598967	 3.075231	 18.653469	 30.873145	 9.227122	 -5.222011	 3.777765	 -0.048031	 -1.093062	 -1.773673	 -0.092285	 0.515869	 -0.300781
2	 61.608967	 -2.738255	 1.998716	 12.999115	 2.622984	 11.189199	 1.396162	 0.468967	 0.193395	 -0.409871	 -0.579346	 -0.212891	 -0.257813
1	 61.608967	 3.123641	 17.669650	 30.796964	 9.094393	 -4.762131	 3.578777	 0.008328	 -1.126027	 -1.745306	 -0.101074	 0.515625	 -0.296387
2	 61.618967	 -2.601153	 2.218530	 13.087614	 2.644711	 11.531643	 1.474641	 0.317260	 0.186157	 -0.412584	 -0.583008	 -0.227783	 -0.257568
1	 61.618967	 3.165968	 16.669362	 30.753446	 8.982631	 -4.507187	 3.205699	 0.062425	 -1.185049	 -1.733875	 -0.112061	 0.513428	 -0.298584
2	 61.628967	 -2.538771	 2.424992	 13.134890	 2.560967	 11.567652	 1.663303	 0.150809	 0.138849	 -0.404980	 -0.578613	 -0.234131	 -0.264160
1	 61.628967	 3.192445	 15.660885	 30.731854	 8.910723	 -4.486101	 3.003891	 0.093592	 -1.242835	 -1.713572	 -0.129395	 0.506836	 -0.296387
2	 61.638967	 -2.535593	 2.629123	 13.141377	 2.316801	 11.237770	 1.841723	 0.008455	 0.082445	 -0.402210	 -0.576416	 -0.231934	 -0.264160
1	 61.638967	 3.175430	 14.648072	 30.691089	 8.888825	 -4.375390	 3.071862	 0.032995	 -1.300579	 -1.678274	 -0.140625	 0.511230	 -0.296387
2	 61.638967	 -2.571958	 2.819552	 13.103780	 2.200879	 10.892796	 1.734431	 -0.086151	 0.011897	 -0.396860	 -0.580322	 -0.242676	 -0.266113
1	 61.648967	 3.101139	 13.631474	 30.614385	 8.972961	 -4.190972	 3.046713	 -0.067150	 -1.371768	 -1.644375	 -0.148926	 0.502441	 -0.294189
2	 61.648967	 -2.620214	 3.022590	 13.039876	 2.356891	 10.551025	 1.571187	 -0.124892	 -0.033473	 -0.422850	 -0.578125	 -0.244629	 -0.261475
1	 61.648967	 2.982273	 12.616635	 30.504669	 9.056032	 -4.029746	 2.880361	 -0.159410	 -1.414253	 -1.606418	 -0.162354	 0.506592	 -0.289795
2	 61.658967	 -2.677470	 3.226755	 12.957377	 2.607451	 10.085753	 1.516875	 -0.145619	 -0.062350	 -0.440727	 -0.578125	 -0.242676	 -0.263916
1	 61.658967	 2.839764	 11.614713	 30.358761	 9.194482	 -3.889906	 2.924629	 -0.247335	 -1.412614	 -1.583520	 -0.175293	 0.500000	 -0.287598
2	 61.668967	 -2.713985	 3.444827	 12.872567	 3.030762	 9.579279	 1.690377	 -0.107897	 -0.075418	 -0.462950	 -0.582275	 -0.246826	 -0.259277
1	 61.668967	 2.684512	 10.634914	 30.171095	 9.220655	 -3.840869	 2.875498	 -0.342614	 -1.374269	 -1.553810	 -0.190674	 0.506592	 -0.287598
2	 61.678967	 -2.716701	 3.665861	 12.801190	 3.378334	 9.256847	 1.871721	 -0.028777	 -0.060913	 -0.475222	 -0.582031	 -0.255371	 -0.259033
