DevID	 CerebusTime	 Roll	 Pitch	 Yaw
1	 4049.073967	 1.724568	 0.694140	 -106.334702
1	 4049.083967	 1.637397	 0.696890	 -105.966643
1	 4049.093967	 1.528803	 0.657405	 -105.288838
1	 4049.103967	 1.405410	 0.654573	 -104.534081
1	 4049.113967	 1.310872	 0.672901	 -103.815674
1	 4049.123967	 1.317362	 0.707176	 -103.123873
1	 4049.123967	 1.396469	 0.777270	 -102.449688
1	 4049.133967	 1.548048	 0.874806	 -101.773414
1	 4049.143967	 1.738562	 0.988910	 -101.096835
1	 4049.153967	 1.972098	 1.115957	 -100.388832
1	 4049.163967	 2.182304	 1.245552	 -99.712751
1	 4049.173967	 2.442836	 1.383962	 -98.956393
1	 4049.173967	 2.719661	 1.512946	 -98.192563
1	 4049.183967	 3.006534	 1.638422	 -97.311978
1	 4049.193967	 3.262814	 1.745574	 -96.430832
1	 4049.203967	 3.541330	 1.829150	 -95.472958
1	 4049.213967	 3.745633	 1.856481	 -94.498842
1	 4049.223967	 3.874311	 1.814798	 -93.402228
1	 4049.223967	 3.929643	 1.702661	 -92.228899
1	 4049.233967	 4.033489	 1.553961	 -90.850016
1	 4049.243967	 4.184693	 1.409551	 -89.459819
1	 4049.253967	 4.406615	 1.300932	 -88.008400
1	 4049.263967	 4.635465	 1.215082	 -86.697438
1	 4049.273967	 4.865596	 1.136406	 -85.329667
1	 4049.273967	 5.000972	 1.047671	 -84.078187
1	 4049.283967	 5.034299	 0.909918	 -82.590002
1	 4049.293967	 4.955516	 0.774779	 -81.276813
1	 4049.303967	 4.846985	 0.588168	 -79.814838
1	 4049.313967	 4.705496	 0.388256	 -78.442073
1	 4049.323967	 4.574008	 0.203266	 -77.006230
1	 4049.323967	 4.421566	 0.020159	 -75.661069
1	 4049.333967	 4.268666	 -0.160755	 -74.164929
1	 4049.343967	 4.052363	 -0.341526	 -72.702343
1	 4049.353967	 3.857391	 -0.513453	 -71.110284
1	 4049.363967	 3.625390	 -0.663426	 -69.727539
1	 4049.373967	 3.385214	 -0.788529	 -68.407026
1	 4049.373967	 3.140599	 -0.887159	 -67.280962
1	 4049.383967	 2.933303	 -0.965129	 -66.087441
1	 4049.393967	 2.697195	 -1.024289	 -65.093119
1	 4049.403967	 2.481960	 -1.073698	 -64.014892
1	 4049.413967	 2.265978	 -1.106252	 -63.061854
1	 4049.413967	 2.080377	 -1.138179	 -62.002283
1	 4049.423967	 1.889957	 -1.156634	 -61.081469
1	 4049.433967	 1.710044	 -1.166693	 -60.147017
1	 4049.443967	 1.525970	 -1.191823	 -59.298799
1	 4049.453967	 1.354051	 -1.258245	 -58.361562
1	 4049.463967	 1.182439	 -1.359326	 -57.448488
1	 4049.473967	 1.022056	 -1.495415	 -56.388623
1	 4049.483967	 0.964348	 -1.640497	 -55.414524
1	 4049.483967	 1.082397	 -1.764018	 -54.300354
1	 4049.493967	 1.150743	 -1.838618	 -53.299001
1	 4049.503967	 1.230353	 -1.906190	 -52.263117
1	 4049.513967	 1.293161	 -1.954413	 -51.342726
1	 4049.523967	 1.341350	 -1.988743	 -50.314866
1	 4049.523967	 1.314104	 -2.004094	 -49.297001
1	 4049.533967	 1.250514	 -1.995104	 -48.139114
1	 4049.543967	 1.129656	 -1.962795	 -47.127342
1	 4049.553967	 1.036663	 -1.954782	 -46.178630
1	 4049.563967	 0.987880	 -2.004738	 -45.389747
1	 4049.573967	 0.933016	 -2.074574	 -44.628063
1	 4049.573967	 0.871532	 -2.150600	 -43.900350
1	 4049.583967	 0.769707	 -2.209543	 -43.094166
1	 4049.593967	 0.649949	 -2.260097	 -42.362738
1	 4049.603967	 0.508353	 -2.294582	 -41.593182
1	 4049.613967	 0.375507	 -2.333165	 -40.861936
1	 4049.623967	 0.247722	 -2.348079	 -40.179753
1	 4049.623967	 0.124125	 -2.331375	 -39.576405
1	 4049.633967	 -0.032702	 -2.296988	 -38.932648
1	 4049.643967	 -0.224105	 -2.305234	 -38.306561
1	 4049.653967	 -0.423300	 -2.349945	 -37.609489
1	 4049.663967	 -0.575710	 -2.426553	 -36.907188
1	 4049.673967	 -0.741023	 -2.487132	 -36.184895
1	 4049.673967	 -0.896273	 -2.531436	 -35.518552
1	 4049.683967	 -1.056454	 -2.529522	 -34.900554
1	 4049.693967	 -1.241065	 -2.497029	 -34.315356
1	 4049.703967	 -1.468301	 -2.436359	 -33.715945
1	 4049.713967	 -1.696119	 -2.392414	 -33.133368
1	 4049.723967	 -1.825377	 -2.372215	 -32.530996
1	 4049.723967	 -1.960972	 -2.325520	 -31.978039
1	 4049.733967	 -2.080637	 -2.250211	 -31.479040
1	 4049.743967	 -2.175922	 -2.188384	 -31.012010
1	 4049.753967	 -2.305361	 -2.146389	 -30.519158
1	 4049.763967	 -2.357961	 -2.166589	 -29.982212
1	 4049.773967	 -2.367818	 -2.207716	 -29.401240
1	 4049.773967	 -2.321820	 -2.287833	 -28.818818
1	 4049.783967	 -2.269255	 -2.356426	 -28.257211
1	 4049.793967	 -2.202067	 -2.439402	 -27.688157
1	 4049.803967	 -2.155863	 -2.486571	 -27.144503
1	 4049.813967	 -2.099595	 -2.538115	 -26.609256
1	 4049.823967	 -2.050650	 -2.539430	 -26.108522
1	 4049.823967	 -2.000765	 -2.543461	 -25.568229
1	 4049.833967	 -1.936009	 -2.522996	 -25.027149
1	 4049.843967	 -1.805525	 -2.505700	 -24.488687
1	 4049.853967	 -1.658133	 -2.462513	 -23.979198
1	 4049.863967	 -1.499861	 -2.432711	 -23.461027
1	 4049.873967	 -1.340143	 -2.392525	 -22.938064
1	 4049.873967	 -1.197227	 -2.401512	 -22.328944
1	 4049.883967	 -1.043135	 -2.415985	 -21.620107
1	 4049.893967	 -0.874008	 -2.544287	 -20.733351
1	 4049.903967	 -0.601349	 -2.770306	 -19.741554
1	 4049.913967	 -0.535258	 -2.934996	 -18.882050
1	 4049.923967	 -0.404413	 -3.060745	 -18.148150
1	 4049.923967	 -0.235674	 -3.195149	 -17.461273
1	 4049.933967	 -0.094056	 -3.273433	 -16.841667
1	 4049.943967	 0.164938	 -3.372514	 -16.223745
1	 4049.953967	 0.571042	 -3.456397	 -15.618312
1	 4049.963967	 0.780496	 -3.563237	 -14.993698
1	 4049.973967	 0.971002	 -3.665155	 -14.392778
1	 4049.973967	 1.155700	 -3.792556	 -13.726644
1	 4049.983967	 1.331102	 -3.923964	 -12.997262
1	 4049.993967	 1.523519	 -4.113592	 -12.202805
1	 4050.003967	 1.460032	 -4.201742	 -11.533255
1	 4050.013967	 1.651818	 -4.371525	 -10.798974
1	 4050.023967	 1.762782	 -4.475561	 -10.136913
1	 4050.023967	 1.702817	 -4.588372	 -9.461659
1	 4050.033967	 1.650546	 -4.669235	 -8.847141
1	 4050.043967	 1.655897	 -4.757927	 -8.258828
1	 4050.053967	 1.675296	 -4.813834	 -7.708439
1	 4050.063967	 1.709899	 -4.891199	 -7.142554
1	 4050.073967	 1.746916	 -4.968717	 -6.544840
1	 4050.073967	 1.834792	 -5.089729	 -5.922309
1	 4050.083967	 1.915142	 -5.187302	 -5.328551
1	 4050.093967	 1.911650	 -5.305703	 -4.709118
1	 4050.103967	 1.877144	 -5.395422	 -4.095652
1	 4050.113967	 1.838830	 -5.491083	 -3.459046
1	 4050.123967	 1.791035	 -5.558391	 -2.824527
1	 4050.123967	 1.757406	 -5.641864	 -2.168572
1	 4050.133967	 1.736367	 -5.715499	 -1.504251
1	 4050.143967	 1.701476	 -5.790787	 -0.849033
1	 4050.183967	 0.693320	 -5.675571	 1.992268
1	 4050.193967	 0.537479	 -5.604816	 2.445461
1	 4050.203967	 0.417544	 -5.519439	 2.861871
1	 4050.213967	 0.335134	 -5.457451	 3.275389
1	 4050.223967	 0.280102	 -5.389448	 3.673614
1	 4050.223967	 0.191556	 -5.347665	 4.099775
1	 4050.233967	 0.090900	 -5.274477	 4.481036
1	 4050.243967	 -0.002341	 -5.198430	 4.873550
1	 4050.253967	 -0.062730	 -5.149188	 5.349828
1	 4050.263967	 -0.066150	 -5.183274	 5.942922
1	 4050.273967	 -0.022485	 -5.253996	 6.567775
1	 4050.273967	 0.075275	 -5.357736	 7.185950
1	 4050.283967	 0.150810	 -5.424150	 7.732400
1	 4050.293967	 0.167466	 -5.436192	 8.157394
1	 4050.303967	 0.155867	 -5.370634	 8.498489
1	 4050.313967	 0.149414	 -5.364810	 8.927249
1	 4050.323967	 0.263224	 -5.492494	 9.530332
1	 4050.323967	 0.437879	 -5.708544	 10.237096
1	 4050.333967	 0.625364	 -5.876126	 10.896759
1	 4050.343967	 0.733100	 -5.964859	 11.446365
1	 4050.353967	 0.760015	 -6.004358	 11.959101
1	 4050.363967	 0.833569	 -6.035518	 12.517052
1	 4050.373967	 0.868996	 -6.079438	 13.172455
1	 4050.373967	 0.820688	 -6.203943	 13.926439
1	 4050.383967	 0.732276	 -6.324305	 14.676671
1	 4050.393967	 0.567576	 -6.383492	 15.371003
1	 4050.403967	 0.436702	 -6.396216	 16.008893
1	 4050.413967	 0.335580	 -6.370471	 16.579749
1	 4050.423967	 0.254425	 -6.327327	 17.113660
1	 4050.423967	 0.181132	 -6.287726	 17.647938
1	 4050.433967	 0.079491	 -6.231136	 18.174924
1	 4050.443967	 -0.115846	 -6.153874	 18.727350
1	 4050.453967	 -0.374170	 -6.050668	 19.318339
1	 4050.463967	 -0.598025	 -5.954788	 19.944319
1	 4050.473967	 -0.679423	 -5.864618	 20.573528
1	 4050.473967	 -0.643849	 -5.831179	 21.205598
1	 4050.483967	 -0.567382	 -5.834462	 21.846159
1	 4050.493967	 -0.491368	 -5.858907	 22.515985
1	 4050.503967	 -0.365682	 -5.848864	 23.169895
1	 4050.513967	 -0.262599	 -5.779867	 23.825398
1	 4050.523967	 -0.180735	 -5.627787	 24.477148
1	 4050.523967	 -0.128357	 -5.459040	 25.141837
1	 4050.533967	 -0.068597	 -5.406501	 25.885028
1	 4050.543967	 0.014519	 -5.520283	 26.723215
1	 4050.553967	 0.131450	 -5.715679	 27.583079
1	 4050.563967	 0.244172	 -5.925143	 28.439729
1	 4050.573967	 0.320424	 -6.052068	 29.228268
1	 4050.573967	 0.343042	 -6.065010	 29.928178
1	 4050.583967	 0.341315	 -5.970385	 30.536049
1	 4050.593967	 0.321092	 -5.806078	 31.088641
1	 4050.603967	 0.342510	 -5.680544	 31.656318
1	 4050.613967	 0.405750	 -5.609420	 32.255539
1	 4050.623967	 0.526105	 -5.601363	 32.914672
1	 4050.623967	 0.632800	 -5.658911	 33.630887
1	 4050.633967	 0.702218	 -5.760542	 34.344386
