DevID	 CerebusTime	 Roll	 Pitch	 Yaw
1	 4867.817967	 0.000000	 -0.000000	 -0.000000
2	 4867.817967	 -0.132800	 -0.040613	 -0.019869
1	 4867.827967	 -0.137754	 -0.054447	 -0.014776
2	 4867.827967	 -0.240086	 -0.083123	 -0.027868
1	 4867.827967	 -0.266179	 -0.097048	 -0.013453
2	 4867.837967	 -0.319799	 -0.128502	 -0.031975
1	 4867.837967	 -0.380349	 -0.164019	 -0.041454
2	 4867.847967	 -0.355710	 -0.169073	 -0.036495
1	 4867.847967	 -0.444241	 -0.220944	 -0.057474
2	 4867.857967	 -0.338333	 -0.203008	 -0.046716
1	 4867.857967	 -0.455707	 -0.297393	 -0.087352
2	 4867.867967	 -0.273942	 -0.225877	 -0.064231
1	 4867.867967	 -0.393557	 -0.353005	 -0.105300
2	 4867.867967	 -0.173751	 -0.245076	 -0.090954
1	 4867.877967	 -0.261854	 -0.409033	 -0.109605
2	 4867.877967	 -0.046899	 -0.260178	 -0.122134
1	 4867.877967	 -0.063197	 -0.434247	 -0.108414
2	 4867.887967	 0.094143	 -0.280673	 -0.159232
1	 4867.887967	 0.180615	 -0.458736	 -0.100650
2	 4867.897967	 0.000000	 -0.000000	 -0.000000
1	 4867.897967	 0.000000	 0.000000	 -0.000000
2	 4867.907967	 0.136925	 -0.029183	 -0.036948
1	 4867.907967	 0.276314	 -0.016699	 0.015030
2	 4867.917967	 0.259622	 -0.054180	 -0.074346
1	 4867.917967	 0.536422	 -0.021886	 0.026340
2	 4867.917967	 0.371512	 -0.083061	 -0.111745
1	 4867.927967	 0.754404	 -0.051830	 0.030311
2	 4867.927967	 0.472860	 -0.111672	 -0.147867
1	 4867.927967	 0.922759	 -0.070811	 0.030246
2	 4867.937967	 0.563585	 -0.143926	 -0.189200
1	 4867.937967	 1.030322	 -0.099111	 0.043236
2	 4867.947967	 0.645530	 -0.174924	 -0.237780
1	 4867.947967	 1.076575	 -0.119018	 0.032251
2	 4867.957967	 0.721994	 -0.211061	 -0.290060
1	 4867.957967	 1.066016	 -0.147699	 0.028214
2	 4867.967967	 0.791751	 -0.247712	 -0.352397
1	 4867.967967	 1.023024	 -0.163878	 0.015176
2	 4867.967967	 0.849891	 -0.286149	 -0.422168
1	 4867.977967	 0.964567	 -0.194209	 -0.007077
2	 4867.977967	 -0.000000	 0.000000	 0.000000
1	 4867.977967	 -0.000000	 0.000000	 -0.000000
2	 4867.987967	 0.044521	 -0.042299	 -0.069486
1	 4867.987967	 -0.032644	 -0.028134	 0.006185
2	 4867.997967	 0.075641	 -0.081524	 -0.135480
1	 4867.997967	 -0.045714	 -0.044782	 0.006321
2	 4868.007967	 0.090773	 -0.120904	 -0.199371
1	 4868.007967	 -0.041304	 -0.069261	 0.004972
2	 4868.017967	 0.093237	 -0.154906	 -0.256836
1	 4868.017967	 -0.018499	 -0.083882	 0.013641
2	 4868.017967	 0.075451	 -0.190012	 -0.305237
1	 4868.027967	 0.006655	 -0.101503	 0.024792
2	 4868.027967	 0.054484	 -0.223484	 -0.341705
1	 4868.027967	 0.032510	 -0.111819	 0.038642
2	 4868.037967	 0.033387	 -0.255889	 -0.370857
1	 4868.037967	 0.048837	 -0.130038	 0.050618
2	 4868.047967	 0.029568	 -0.285305	 -0.396648
1	 4868.047967	 0.066453	 -0.139165	 0.071699
2	 4868.057967	 0.040659	 -0.311391	 -0.419199
1	 4868.057967	 0.083302	 -0.157258	 0.094421
2	 4868.067967	 0.000000	 0.000000	 0.000000
1	 4868.067967	 -0.000000	 0.000000	 -0.000000
2	 4868.067967	 0.030497	 -0.014632	 -0.008361
1	 4868.077967	 0.025780	 -0.020152	 0.016287
2	 4868.077967	 0.064710	 -0.023060	 -0.003031
1	 4868.077967	 0.057577	 -0.032596	 0.026710
