DevID	 CerebusTime	 Roll	 Pitch	 Yaw
2	 11.160000	 0.034895	 -0.033075	 -0.028975
1	 11.160000	 0.025621	 -0.028506	 0.009570
2	 11.160000	 0.052752	 -0.042819	 -0.032928
1	 11.170000	 0.038058	 -0.034695	 0.003357
2	 11.170000	 0.070458	 -0.053279	 -0.030888
1	 11.170000	 0.044154	 -0.041723	 0.012315
2	 11.180000	 0.088988	 -0.064182	 -0.028860
1	 11.180000	 0.049717	 -0.054339	 0.001157
2	 11.190000	 0.106479	 -0.074541	 -0.018869
1	 11.190000	 0.051400	 -0.069675	 0.006115
2	 11.200000	 0.118200	 -0.083997	 -0.011783
1	 11.200000	 0.054469	 -0.083342	 -0.006174
2	 11.200000	 0.129329	 -0.093016	 -0.003674
1	 11.210000	 0.055900	 -0.096764	 0.025770
2	 11.210000	 0.000000	 -0.000000	 -0.000000
1	 11.220000	 -0.000000	 -0.000000	 0.000000
2	 11.220000	 0.003768	 -0.006572	 0.007392
1	 11.220000	 0.010086	 -0.011118	 0.009240
2	 11.230000	 0.005458	 -0.010162	 0.016524
1	 11.230000	 0.018880	 -0.020396	 0.003483
2	 11.240000	 0.004611	 -0.012901	 0.026795
1	 11.240000	 0.025444	 -0.027120	 0.027135
2	 11.250000	 0.008855	 -0.013994	 0.032836
1	 11.250000	 0.028263	 -0.030732	 0.021917
2	 11.260000	 0.015295	 -0.015716	 0.039770
1	 11.260000	 0.029841	 -0.035593	 -0.011693
2	 11.260000	 0.026012	 -0.016082	 0.042326
1	 11.260000	 0.029104	 -0.038562	 -0.017766
2	 11.270000	 0.041562	 -0.019975	 0.042279
1	 11.270000	 0.025881	 -0.039753	 -0.013725
2	 11.280000	 0.060294	 -0.020809	 0.038580
1	 11.280000	 0.025411	 -0.039795	 -0.021413
2	 11.290000	 0.082177	 -0.022333	 0.034001
1	 11.290000	 0.028494	 -0.041079	 -0.023322
2	 11.300000	 -0.000000	 0.000000	 -0.000000
1	 11.300000	 0.000000	 0.000000	 0.000000
2	 11.310000	 0.022862	 -0.002855	 -0.008147
1	 11.310000	 -0.003425	 -0.003906	 -0.001737
2	 11.310000	 0.037813	 -0.005850	 -0.016625
1	 11.320000	 -0.004048	 -0.002605	 -0.012260
2	 11.320000	 0.048885	 -0.012701	 -0.025106
1	 11.320000	 -0.001382	 -0.003891	 -0.025620
2	 11.330000	 0.053870	 -0.017530	 -0.036254
1	 11.330000	 0.004806	 -0.003923	 -0.032330
2	 11.340000	 0.058387	 -0.019050	 -0.046435
1	 11.340000	 0.012857	 -0.004824	 -0.024345
2	 11.350000	 0.060917	 -0.016853	 -0.055093
1	 11.350000	 0.023605	 -0.002626	 -0.031350
2	 11.360000	 0.064147	 -0.015477	 -0.058012
1	 11.360000	 0.035191	 0.001268	 -0.055812
2	 11.360000	 0.069618	 -0.011725	 -0.067022
1	 11.360000	 0.042979	 0.003702	 -0.064695
2	 11.370000	 0.078796	 -0.008741	 -0.076845
1	 11.370000	 0.049736	 0.003729	 -0.058069
2	 11.380000	 0.000000	 -0.000000	 -0.000000
1	 11.380000	 -0.000000	 0.000000	 -0.000000
2	 11.390000	 0.013703	 0.000294	 -0.013777
1	 11.390000	 0.002196	 -0.000803	 0.011676
2	 11.400000	 0.024884	 0.000904	 -0.027156
1	 11.400000	 0.005653	 0.004653	 0.005248
2	 11.410000	 0.031672	 0.001215	 -0.035760
1	 11.410000	 0.005078	 0.011008	 0.014976
2	 11.410000	 0.037782	 0.003830	 -0.043241
1	 11.420000	 0.002501	 0.014872	 0.004700
2	 11.420000	 0.045009	 0.007606	 -0.049214
1	 11.420000	 -0.003220	 0.012317	 0.011531
2	 11.430000	 0.052883	 0.012047	 -0.056006
1	 11.430000	 -0.000600	 0.014609	 0.002667
