DevID	 CerebusTime	 Roll	 Pitch	 Yaw
1	 59876.397967	 0.028585	 -0.016787	 -0.032648
2	 59876.397967	 0.009750	 0.011572	 0.250436
1	 59876.407967	 0.033001	 -0.021745	 -0.044604
2	 59876.407967	 0.012589	 0.019330	 0.232099
1	 59876.407967	 0.036907	 -0.030168	 -0.050168
2	 59876.417967	 0.020579	 0.023834	 0.189506
1	 59876.417967	 0.042437	 -0.037499	 -0.031504
2	 59876.417967	 0.027586	 0.033084	 0.143669
1	 59876.427967	 0.047995	 -0.049212	 0.005233
2	 59876.427967	 0.048617	 0.044820	 0.103422
1	 59876.437967	 0.058862	 -0.064299	 0.039651
2	 59876.437967	 0.082777	 0.054837	 0.089156
1	 59876.447967	 0.103352	 -0.084616	 0.042184
2	 59876.447967	 0.182292	 0.072631	 0.097595
1	 59876.457967	 0.131539	 -0.092092	 0.051911
2	 59876.457967	 0.241249	 0.085951	 0.106340
1	 59876.457967	 0.203466	 -0.095504	 0.027970
2	 59876.467967	 0.379037	 0.102365	 0.101176
1	 59876.467967	 0.234137	 -0.104845	 0.019316
2	 59876.467967	 0.455068	 0.109943	 0.100276
1	 59876.477967	 0.240651	 -0.107716	 0.029580
2	 59876.477967	 0.482266	 0.116271	 0.115132
1	 59876.487967	 0.255866	 -0.117615	 0.060418
2	 59876.487967	 0.531620	 0.125100	 0.167039
1	 59876.497967	 0.281222	 -0.126137	 0.072958
2	 59876.497967	 0.598500	 0.128569	 0.198894
1	 59876.507967	 0.318784	 -0.139931	 0.050280
2	 59876.507967	 0.700696	 0.129287	 0.186923
1	 59876.507967	 0.337462	 -0.160167	 0.014440
2	 59876.507967	 0.779064	 0.129046	 0.168795
1	 59876.517967	 -0.000000	 -0.000000	 -0.000000
2	 59876.517967	 0.000000	 0.000000	 -0.000000
1	 59876.527967	 0.011262	 -0.009065	 -0.019842
2	 59876.527967	 0.049696	 -0.003162	 -0.009951
1	 59876.537967	 0.018317	 -0.026201	 -0.029965
2	 59876.537967	 0.095832	 0.002606	 -0.020103
1	 59876.547967	 0.014829	 -0.049584	 -0.042584
2	 59876.547967	 0.133851	 0.015029	 -0.036924
1	 59876.547967	 0.005228	 -0.087679	 -0.054228
2	 59876.557967	 0.172676	 0.043173	 -0.054700
1	 59876.557967	 -0.023197	 -0.128931	 -0.052625
2	 59876.567967	 0.178035	 0.084027	 -0.066720
1	 59876.567967	 -0.036133	 -0.164209	 -0.034514
2	 59876.567967	 0.198217	 0.118966	 -0.063794
1	 59876.577967	 -0.037361	 -0.191236	 0.001061
2	 59876.577967	 0.213180	 0.132093	 -0.047845
1	 59876.587967	 -0.030075	 -0.198521	 0.031980
2	 59876.587967	 0.226695	 0.138256	 -0.037420
1	 59876.597967	 -0.008809	 -0.200615	 0.058757
2	 59876.597967	 0.241831	 0.140025	 -0.020557
1	 59876.607967	 0.012448	 -0.207096	 0.088666
2	 59876.607967	 0.261669	 0.149072	 -0.011413
1	 59876.607967	 0.043814	 -0.218958	 0.077965
2	 59876.607967	 0.300527	 0.162410	 -0.030766
1	 59876.617967	 0.097121	 -0.232855	 0.044702
2	 59876.617967	 0.390662	 0.171094	 -0.058458
1	 59876.627967	 0.123955	 -0.251725	 0.016415
2	 59876.627967	 0.431764	 0.187933	 -0.097054
1	 59876.637967	 0.143272	 -0.267163	 0.007907
2	 59876.637967	 0.453808	 0.201058	 -0.139254
1	 59876.647967	 0.152064	 -0.288472	 0.002057
2	 59876.647967	 0.454596	 0.219956	 -0.179895
1	 59876.657967	 0.163530	 -0.309125	 0.000625
2	 59876.657967	 0.460507	 0.233577	 -0.221148
1	 59876.657967	 0.173325	 -0.344863	 -0.003071
2	 59876.665900	 0.475255	 0.264034	 -0.252395
1	 59876.667967	 0.181230	 -0.376951	 -0.018414
2	 59876.667967	 0.492997	 0.303967	 -0.286112
1	 59876.677967	 0.185415	 -0.421464	 -0.063321
2	 59876.677967	 0.501802	 0.346589	 -0.342621
1	 59876.687967	 0.225540	 -0.449497	 -0.148081
2	 59876.687967	 0.538524	 0.380946	 -0.429251
1	 59876.697967	 0.272208	 -0.486607	 -0.274138
2	 59876.697967	 0.576530	 0.420587	 -0.555200
1	 59876.707967	 0.281741	 -0.543634	 -0.434576
2	 59876.707967	 0.580341	 0.478276	 -0.723024
1	 59876.707967	 0.223873	 -0.629552	 -0.649883
2	 59876.717967	 0.527660	 0.560733	 -0.952878
1	 59876.717967	 0.163148	 -0.722175	 -0.860884
2	 59876.717967	 0.472766	 0.656379	 -1.185880
1	 59876.727967	 -0.000000	 -0.000000	 0.000000
2	 59876.727967	 -0.000000	 -0.000000	 -0.000000
1	 59876.737967	 -0.058389	 -0.087704	 -0.195994
2	 59876.737967	 -0.058378	 0.084119	 -0.224657
1	 59876.747967	 -0.169352	 -0.208778	 -0.465049
2	 59876.747967	 -0.156732	 0.200221	 -0.512874
1	 59876.757967	 -0.341739	 -0.379862	 -0.784175
2	 59876.757967	 -0.312298	 0.361718	 -0.858958
1	 59876.757967	 -0.551241	 -0.526737	 -1.070249
2	 59876.767967	 -0.516730	 0.555149	 -1.167378
1	 59876.767967	 -0.825780	 -0.605898	 -1.270055
2	 59876.767967	 -0.770467	 0.774841	 -1.398668
1	 59876.777967	 -1.090507	 -0.711886	 -1.419188
2	 59876.777967	 -1.014285	 0.981760	 -1.568329
1	 59876.787967	 -1.354750	 -0.826474	 -1.549524
2	 59876.787967	 -1.262243	 1.198981	 -1.735972
1	 59876.797967	 -1.580081	 -0.946966	 -1.675328
2	 59876.797967	 -1.480514	 1.424153	 -1.893232
1	 59876.807967	 -1.687071	 -1.007016	 -1.774624
2	 59876.807967	 -1.579335	 1.691694	 -2.032044
1	 59876.807967	 -1.689935	 -0.917548	 -1.827130
2	 59876.814967	 -1.593907	 1.998480	 -2.118182
1	 59876.817967	 -1.667659	 -0.657297	 -1.839002
2	 59876.817967	 -1.603381	 2.342927	 -2.158594
1	 59876.827967	 -1.615258	 -0.304483	 -1.776128
2	 59876.827967	 -1.596584	 2.692147	 -2.103783
1	 59876.837967	 -1.489984	 -0.002368	 -1.629243
2	 59876.837967	 -1.556317	 3.073591	 -1.968897
1	 59876.847967	 -1.360817	 0.221492	 -1.479681
2	 59876.847967	 -1.502064	 3.468796	 -1.826745
1	 59876.857967	 -1.195272	 0.405418	 -1.343581
2	 59876.857967	 -1.410457	 3.861993	 -1.694720
1	 59876.857967	 -1.038359	 0.588517	 -1.221289
2	 59876.867967	 -1.322074	 4.174708	 -1.577958
1	 59876.867967	 -0.936740	 0.756817	 -1.139589
2	 59876.867967	 -1.274405	 4.393691	 -1.499574
1	 59876.877967	 -0.907097	 0.901180	 -1.095010
2	 59876.877967	 -1.282562	 4.563472	 -1.458815
1	 59876.887967	 -0.926359	 1.015775	 -1.085160
2	 59876.897967	 -1.335475	 4.720980	 -1.460486
1	 59876.897967	 -0.992073	 1.126146	 -1.104051
2	 59876.907967	 -1.427465	 4.871052	 -1.497510
1	 59876.907967	 -1.044642	 1.231153	 -1.118211
2	 59876.907967	 -1.508854	 5.027557	 -1.532998
1	 59876.907967	 -1.022997	 1.345988	 -1.090889
2	 59876.917967	 -1.520151	 5.202168	 -1.525274
1	 59876.917967	 -0.932485	 1.504663	 -1.057559
2	 59876.917967	 -1.458661	 5.394322	 -1.493843
1	 59876.927967	 -0.819834	 1.721684	 -1.028925
2	 59876.927967	 -1.370214	 5.603438	 -1.470007
1	 59876.937967	 -0.728798	 1.940258	 -1.026330
2	 59876.937967	 -1.294932	 5.846172	 -1.470986
1	 59876.947967	 -0.667445	 2.167361	 -1.001890
2	 59876.947967	 -1.245439	 6.079190	 -1.455109
1	 59876.957967	 -0.616600	 2.360232	 -0.975663
2	 59876.957967	 -1.198429	 6.281595	 -1.421617
1	 59876.957967	 -0.593096	 2.520971	 -0.942599
2	 59876.958200	 -1.176633	 6.478535	 -1.409274
1	 59876.967967	 -0.582887	 2.656165	 -0.940980
2	 59876.967967	 -1.169842	 6.700068	 -1.426169
1	 59876.977967	 -0.571808	 2.831757	 -0.929162
2	 59876.977967	 -1.160903	 6.927046	 -1.440128
1	 59876.987967	 -0.576543	 3.054029	 -0.947171
2	 59876.987967	 -1.173670	 7.156923	 -1.469846
1	 59876.997967	 -0.631039	 3.310338	 -0.973170
2	 59876.997967	 -1.226510	 7.381410	 -1.518873
1	 59877.007967	 -0.702297	 3.531387	 -1.015304
2	 59877.007967	 -1.306932	 7.613220	 -1.579481
1	 59877.007967	 -0.753577	 3.733793	 -1.013302
2	 59877.007967	 -1.370477	 7.834032	 -1.608387
1	 59877.017967	 -0.766325	 3.927428	 -1.011546
2	 59877.017967	 -1.401892	 8.063036	 -1.621978
1	 59877.027967	 -0.775915	 4.174173	 -0.985903
2	 59877.027967	 -1.420806	 8.298233	 -1.616013
1	 59877.037967	 -0.790303	 4.425681	 -0.979818
2	 59877.037967	 -1.450038	 8.557617	 -1.629073
1	 59877.047967	 -0.814682	 4.692649	 -0.963714
2	 59877.047967	 -1.483174	 8.804506	 -1.638397
1	 59877.057967	 -0.835979	 4.939519	 -0.978164
2	 59877.057967	 -1.510597	 9.033733	 -1.662664
1	 59877.057967	 -0.850820	 5.150600	 -0.989441
2	 59877.057967	 -1.533176	 9.276394	 -1.697120
1	 59877.067967	 -0.812184	 5.336513	 -0.994317
2	 59877.067967	 -1.508579	 9.538858	 -1.708951
1	 59877.077967	 -0.719953	 5.608585	 -0.937606
2	 59877.077967	 -1.436853	 9.790274	 -1.677074
1	 59877.087967	 -0.617546	 5.915841	 -0.907877
2	 59877.087967	 -1.354107	 10.055959	 -1.639292
1	 59877.097967	 -0.524454	 6.231453	 -0.848790
2	 59877.097967	 -1.286292	 10.334424	 -1.612760
1	 59877.107967	 -0.426667	 6.495848	 -0.810799
2	 59877.107967	 -1.217786	 10.612210	 -1.590960
1	 59877.107967	 -0.328941	 6.720139	 -0.754299
2	 59877.107967	 -1.142887	 10.866569	 -1.544409
1	 59877.117967	 -0.254987	 6.911484	 -0.714521
2	 59877.117967	 -1.087659	 11.134849	 -1.516172
1	 59877.127967	 -0.216713	 7.138837	 -0.675700
2	 59877.127967	 -1.067633	 11.388036	 -1.491697
1	 59877.137967	 -0.204363	 7.393113	 -0.658305
2	 59877.137967	 -1.076141	 11.662436	 -1.494623
1	 59877.147967	 -0.208638	 7.673051	 -0.647709
2	 59877.147967	 -1.097131	 11.942280	 -1.496763
1	 59877.157967	 -0.246368	 7.970386	 -0.650725
2	 59877.157967	 -1.149605	 12.215061	 -1.512538
1	 59877.157967	 -0.323412	 8.265562	 -0.662459
2	 59877.157967	 -1.239144	 12.444126	 -1.535023
1	 59877.167967	 -0.392028	 8.488926	 -0.669319
2	 59877.167967	 -1.321512	 12.681109	 -1.559545
1	 59877.177967	 -0.413075	 8.658571	 -0.656254
2	 59877.177967	 -1.357185	 12.917681	 -1.556895
1	 59877.187967	 -0.383363	 8.842384	 -0.634481
2	 59877.187967	 -1.342235	 13.164054	 -1.548051
1	 59877.197967	 -0.317662	 9.073734	 -0.613918
2	 59877.197967	 -1.286680	 13.435818	 -1.525316
1	 59877.207967	 -0.236052	 9.384489	 -0.593181
2	 59877.207967	 -1.219758	 13.742019	 -1.511304
1	 59877.207967	 -0.179898	 9.735990	 -0.585938
1	 59877.217967	 -0.158787	 10.039707	 -0.598578
1	 59877.227967	 -0.155531	 10.306259	 -0.607498
1	 59877.237967	 -0.168537	 10.536877	 -0.609385
1	 59877.247967	 -0.203002	 10.759156	 -0.613597
1	 59877.257967	 -0.233617	 11.011633	 -0.603475
1	 59877.257967	 -0.276190	 11.296279	 -0.591760
1	 59877.267967	 -0.346292	 11.598336	 -0.592582
1	 59877.277967	 -0.421467	 11.851784	 -0.603789
1	 59877.287967	 -0.473580	 12.058400	 -0.612056
1	 59877.298600	 -0.506808	 12.266908	 -0.614473
1	 59877.298600	 -0.527786	 12.504091	 -0.598952
1	 59877.307967	 -0.550739	 12.784991	 -0.586345
1	 59877.317967	 -0.586275	 13.071215	 -0.585594
1	 59877.327967	 -0.632285	 13.343876	 -0.589900
1	 59877.337967	 -0.690070	 13.577114	 -0.596781
2	 59877.337967	 -1.819021	 17.889057	 -1.636001
1	 59877.347967	 -0.756599	 13.753612	 -0.613272
1	 59877.357967	 -0.804063	 13.925376	 -0.628178
2	 59877.357967	 -1.966950	 18.316603	 -1.694669
1	 59877.357967	 -0.812148	 14.123949	 -0.632021
1	 59877.367967	 -0.770216	 14.365874	 -0.621116
2	 59877.367967	 -1.979542	 18.774679	 -1.695487
1	 59877.377967	 -0.707437	 14.671257	 -0.611205
2	 59877.377967	 -1.936157	 19.009461	 -1.669798
1	 59877.387967	 -0.649802	 14.962855	 -0.597605
2	 59877.387967	 -1.898005	 19.233864	 -1.650761
1	 59877.397967	 -0.599685	 15.154562	 -0.589035
2	 59877.397967	 -1.866282	 19.469173	 -1.643710
1	 59877.407967	 -0.535909	 15.255001	 -0.589397
2	 59877.407967	 -1.825032	 19.678480	 -1.648499
1	 59877.407967	 -0.483328	 15.382425	 -0.589125
2	 59877.417967	 -1.783326	 19.882386	 -1.662318
1	 59877.417967	 -0.473876	 15.586008	 -0.615498
2	 59877.417967	 -1.784998	 20.079446	 -1.693676
1	 59877.427967	 -0.476090	 15.814790	 -0.644072
2	 59877.427967	 -1.794606	 20.315004	 -1.729801
1	 59877.437967	 -0.449133	 16.027738	 -0.644243
2	 59877.437967	 -1.781573	 20.537035	 -1.735454
1	 59877.447967	 -0.425041	 16.213989	 -0.639397
2	 59877.447967	 -1.766840	 20.737264	 -1.729140
1	 59877.457967	 -0.437260	 16.373566	 -0.640881
2	 59877.457967	 -1.794001	 20.919775	 -1.739294
1	 59877.457967	 -0.473026	 16.529873	 -0.649582
2	 59877.467967	 -1.837520	 21.103599	 -1.752625
1	 59877.467967	 -0.512999	 16.707529	 -0.669605
2	 59877.467967	 -1.892410	 21.289473	 -1.783771
1	 59877.477967	 -0.585540	 16.891375	 -0.708196
2	 59877.477967	 -1.972745	 21.472605	 -1.844291
1	 59877.487967	 -0.699620	 17.060455	 -0.785520
2	 59877.487967	 -2.100073	 21.643589	 -1.941375
1	 59877.497967	 -0.832365	 17.203999	 -0.879194
2	 59877.497967	 -2.239108	 21.818638	 -2.052103
1	 59877.507967	 -0.931575	 17.364286	 -0.954863
2	 59877.507967	 -2.351645	 21.995335	 -2.146005
1	 59877.507967	 -1.000469	 17.552467	 -0.998620
2	 59877.507967	 -2.429711	 22.179969	 -2.201671
1	 59877.517967	 -1.045684	 17.771520	 -1.030362
2	 59877.517967	 -2.492538	 22.352987	 -2.245429
1	 59877.527967	 -1.093411	 17.969834	 -1.071461
2	 59877.527967	 -2.550888	 22.519830	 -2.294424
1	 59877.537967	 -1.141344	 18.118969	 -1.109809
2	 59877.537967	 -2.613129	 22.671424	 -2.342270
1	 59877.547967	 -1.172186	 18.237279	 -1.141707
2	 59877.547967	 -2.653244	 22.792937	 -2.382556
1	 59877.557967	 -1.186326	 18.341160	 -1.166877
2	 59877.557967	 -2.681658	 22.888090	 -2.412768
1	 59877.557967	 -1.181988	 18.419554	 -1.187987
2	 59877.567967	 -2.686292	 22.983727	 -2.437342
1	 59877.567967	 -1.146854	 18.480245	 -1.198144
2	 59877.567967	 -2.666895	 23.083753	 -2.447495
1	 59877.577967	 -1.106089	 18.544476	 -1.204163
2	 59877.577967	 -2.637468	 23.186514	 -2.451528
1	 59877.587967	 -1.069000	 18.624803	 -1.205425
2	 59877.587967	 -2.616570	 23.298405	 -2.452782
1	 59877.597967	 -1.039205	 18.727069	 -1.197869
2	 59877.597967	 -2.597459	 23.421533	 -2.442826
1	 59877.607967	 -0.994684	 18.855557	 -1.180924
2	 59877.607967	 -2.571301	 23.543772	 -2.427215
1	 59877.607967	 -0.957334	 19.014717	 -1.164084
2	 59877.617967	 -2.544627	 23.656581	 -2.410037
1	 59877.617967	 -0.929319	 19.145457	 -1.161279
2	 59877.617967	 -2.533350	 23.774535	 -2.405945
1	 59877.627967	 -0.905211	 19.237946	 -1.152477
2	 59877.627967	 -2.522144	 23.884857	 -2.398713
1	 59877.637967	 -0.886547	 19.319863	 -1.147665
2	 59877.637967	 -2.518339	 23.961446	 -2.392753
1	 59877.647967	 -0.873569	 19.384679	 -1.144643
2	 59877.647967	 -2.514320	 24.039205	 -2.392105
1	 59877.657967	 -0.828123	 19.442338	 -1.131244
2	 59877.657967	 -2.486019	 24.140156	 -2.376016
1	 59877.657967	 -0.767131	 19.524088	 -1.110425
2	 59877.667967	 -2.433998	 24.251426	 -2.354654
1	 59877.667967	 -0.734092	 19.633675	 -1.112287
2	 59877.667967	 -2.414555	 24.360769	 -2.355734
1	 59877.677967	 -0.722545	 19.758630	 -1.121865
2	 59877.677967	 -2.411090	 24.472478	 -2.366178
1	 59877.687967	 -0.718924	 19.894286	 -1.131842
2	 59877.687967	 -2.417703	 24.567355	 -2.374491
1	 59877.697967	 -0.736859	 19.995667	 -1.149767
2	 59877.697967	 -2.440566	 24.664503	 -2.396817
1	 59877.707967	 -0.773579	 20.074643	 -1.177552
2	 59877.707967	 -2.485679	 24.740614	 -2.427406
1	 59877.707967	 -0.812386	 20.146385	 -1.200551
2	 59877.717967	 -2.524053	 24.781565	 -2.453551
1	 59877.717967	 -0.843019	 20.166904	 -1.229928
2	 59877.717967	 -2.562787	 24.821972	 -2.489841
1	 59877.727967	 -0.865679	 20.146583	 -1.267215
2	 59877.727967	 -2.588480	 24.874864	 -2.531204
1	 59877.737967	 -0.868169	 20.157853	 -1.294106
2	 59877.737967	 -2.590652	 24.921330	 -2.555148
1	 59877.747967	 -0.853952	 20.218265	 -1.304908
2	 59877.747967	 -2.576197	 24.984329	 -2.565533
1	 59877.757967	 -0.841360	 20.296521	 -1.314267
2	 59877.757967	 -2.570101	 25.073464	 -2.576764
1	 59877.757967	 -0.840068	 20.398396	 -1.322722
2	 59877.768600	 -2.571648	 25.157346	 -2.586568
1	 59877.768600	 -0.855867	 20.499996	 -1.343809
2	 59877.768600	 -2.594145	 25.229102	 -2.608321
1	 59877.777967	 -0.898642	 20.576961	 -1.367866
2	 59877.777967	 -2.640459	 25.307431	 -2.637959
1	 59877.787967	 -0.953406	 20.654647	 -1.400159
2	 59877.787967	 -2.701156	 25.355946	 -2.673868
1	 59877.797967	 -1.000888	 20.714561	 -1.432003
2	 59877.797967	 -2.748715	 25.384779	 -2.706391
1	 59877.807967	 -1.026183	 20.747627	 -1.453744
2	 59877.807967	 -2.778572	 25.396163	 -2.725702
1	 59877.807967	 -1.018490	 20.744902	 -1.468117
2	 59877.817967	 -2.774215	 25.402280	 -2.737004
1	 59877.817967	 -0.990338	 20.700058	 -1.483940
2	 59877.817967	 -2.755559	 25.419263	 -2.750337
1	 59877.827967	 -0.961510	 20.653387	 -1.499849
2	 59877.827967	 -2.730368	 25.469224	 -2.766355
1	 59877.837967	 -0.919760	 20.679953	 -1.505654
2	 59877.837967	 -2.695144	 25.535527	 -2.768260
1	 59877.847967	 -0.864488	 20.786656	 -1.499029
2	 59877.847967	 -2.644238	 25.629160	 -2.755373
1	 59877.857967	 -0.839649	 20.951526	 -1.493410
2	 59877.857967	 -2.627835	 25.717346	 -2.746503
1	 59877.857967	 -0.871945	 21.095337	 -1.507908
2	 59877.867967	 -2.663875	 25.793532	 -2.766056
1	 59877.867967	 -0.920834	 21.167957	 -1.526830
2	 59877.867967	 -2.719176	 25.834414	 -2.788251
1	 59877.877967	 -0.957547	 21.185614	 -1.541756
2	 59877.877967	 -2.753865	 25.833509	 -2.802850
1	 59877.887967	 -0.978982	 21.161126	 -1.553776
2	 59877.887967	 -2.778711	 25.803934	 -2.813358
1	 59877.897967	 -0.982188	 21.087045	 -1.576698
2	 59877.897967	 -2.780747	 25.779965	 -2.837578
1	 59877.897967	 -0.959794	 20.988711	 -1.601382
2	 59877.907967	 -2.763034	 25.776105	 -2.862017
1	 59877.907967	 -0.940668	 20.947107	 -1.625248
2	 59877.907967	 -2.741710	 25.782852	 -2.879858
1	 59877.917967	 -0.945097	 20.981366	 -1.658310
2	 59877.917967	 -2.747136	 25.795019	 -2.911490
1	 59877.927967	 -0.965364	 21.041775	 -1.694034
2	 59877.927967	 -2.760993	 25.831494	 -2.945979
1	 59877.937967	 -0.987983	 21.083624	 -1.727977
2	 59877.937967	 -2.789136	 25.871417	 -2.980696
1	 59877.947967	 -1.039356	 21.111311	 -1.767101
2	 59877.947967	 -2.836057	 25.887528	 -3.021996
1	 59877.957967	 -1.084129	 21.130462	 -1.798538
2	 59877.957967	 -2.881756	 25.880934	 -3.053999
1	 59877.957967	 -1.102870	 21.135118	 -1.813326
2	 59877.967967	 -2.895647	 25.866577	 -3.062941
1	 59877.967967	 -1.119771	 21.119462	 -1.833515
2	 59877.967967	 -2.912514	 25.827360	 -3.075906
