DevID	 CerebusTime	 Roll	 Pitch	 Yaw
2	 2.720000	 0.769758	 -0.898009	 0.849778
1	 2.729933	 -0.083653	 -0.033158	 2.843580
2	 2.729933	 0.774210	 -0.900508	 0.850053
1	 2.739933	 -0.082545	 -0.032555	 2.843959
2	 2.739933	 0.779554	 -0.900197	 0.861204
1	 2.739933	 -0.081439	 -0.032041	 2.830314
2	 2.739933	 0.782331	 -0.901743	 0.859732
1	 2.749933	 -0.080321	 -0.032313	 2.830703
2	 2.749933	 0.787469	 -0.904798	 0.858698
1	 2.759933	 -0.080082	 -0.032488	 2.825465
2	 2.759933	 0.791064	 -0.907254	 0.858965
1	 2.769933	 -0.078093	 -0.032758	 2.824975
2	 2.769933	 0.796985	 -0.906196	 0.863303
1	 2.779933	 -0.078705	 -0.033043	 2.825847
2	 2.779933	 0.801482	 -0.908656	 0.862702
1	 2.789933	 -0.078449	 -0.034200	 2.826250
2	 2.789933	 0.808063	 -0.908719	 0.853802
1	 2.789933	 -0.077329	 -0.032719	 2.841899
2	 2.789933	 0.811632	 -0.912043	 0.854926
1	 2.799933	 -0.078837	 -0.033035	 2.841426
2	 2.799933	 0.811197	 -0.913031	 0.854591
1	 2.809933	 -0.081223	 -0.032491	 2.841863
2	 2.809933	 0.816563	 -0.915513	 0.853989
1	 2.819933	 -0.078345	 -0.033614	 2.842254
2	 2.819933	 0.818179	 -0.918324	 0.846426
1	 2.829933	 -0.079856	 -0.032988	 2.843853
2	 2.829933	 0.822671	 -0.920787	 0.845806
1	 2.838467	 -0.081371	 -0.032420	 2.844243
2	 2.840000	 0.826055	 -0.920571	 0.854569
1	 2.840000	 -0.081099	 -0.033532	 2.850415
2	 2.840000	 0.830521	 -0.923898	 0.853947
1	 2.850000	 -0.080881	 -0.032077	 2.849913
2	 2.850000	 0.841310	 -0.923225	 0.859631
1	 2.859933	 -0.082340	 -0.033251	 2.868336
2	 2.859933	 0.844055	 -0.925625	 0.859871
1	 2.870000	 -0.080350	 -0.033521	 2.867847
2	 2.870000	 0.844967	 -0.928261	 0.853120
1	 2.879933	 -0.082758	 -0.031181	 2.865848
2	 2.879933	 0.848551	 -0.932430	 0.852468
1	 2.889933	 -0.081625	 -0.032316	 2.867121
2	 2.889933	 0.848666	 -0.934140	 0.850961
1	 2.889933	 -0.079636	 -0.032550	 2.852479
1	 2.899933	 -0.080265	 -0.032844	 2.852875
2	 2.899933	 0.850345	 -0.940047	 0.854659
1	 2.909933	 -0.080897	 -0.032287	 2.857234
2	 2.909933	 0.853511	 -0.941713	 0.853474
1	 2.919933	 -0.078908	 -0.032557	 2.856744
2	 2.919933	 0.857989	 -0.944163	 0.853715
